open;high;low;close;volume;marketCap;timestamp
11.4748001099;11.5073003769;11.0187997818;11.5031995773;296217;0;"2017-12-13T00:00:00.000Z"
11.4808998108;13.0013999939;11.1526002884;12.9005002975;653202;0;"2017-12-15T00:00:00.000Z"
19.4409999847;19.4409999847;16.8808002472;18.6791000366;908890;0;"2017-12-18T00:00:00.000Z"
19.773399353;28.3873004913;19.6639995575;26.0280990601;1938240;0;"2017-12-21T00:00:00.000Z"
22.873500824;27.5326004028;22.873500824;26.8785991669;687780;0;"2017-12-23T00:00:00.000Z"
24.2233009338;25.3861999512;22.4006004333;23.3955001831;334395;0;"2017-12-26T00:00:00.000Z"
21.6263999939;22.2073993683;19.6198997498;20.0212993622;349125;0;"2017-12-29T00:00:00.000Z"
19.7870998383;20.5375003815;18.4127998352;19.4801998138;195680;0;"2018-01-01T00:00:00.000Z"
19.9211006165;20.3985996246;18.852399826;19.8274993896;535312;0;"2018-01-03T00:00:00.000Z"
24.0627994537;24.7341995239;21.986000061;24.4696998596;702906;0;"2018-01-06T00:00:00.000Z"
26.0715007782;28.4393997192;25.2612991333;27.3209991455;578196;0;"2018-01-09T00:00:00.000Z"
24.9421005249;26.4204998016;22.6781997681;25.7164993286;585585;0;"2018-01-11T00:00:00.000Z"
26.8784999847;28.279499054;23.845199585;26.5011997223;1159270;0;"2018-01-14T00:00:00.000Z"
22.7942008972;25.0440998077;19.9533996582;24.9304008484;808256;0;"2018-01-17T00:00:00.000Z"
23.477399826;25.9398994446;23.477399826;25.1650009155;570484;0;"2018-01-20T00:00:00.000Z"
23.641500473;24.0911006927;21.4286994934;23.3251991272;237606;0;"2018-01-22T00:00:00.000Z"
23.9228992462;24.9559001923;23.3855991364;24.1965999603;342580;0;"2018-01-25T00:00:00.000Z"
24.4563007355;25.9559001923;24.3654994965;25.6448993683;458126;0;"2018-01-28T00:00:00.000Z"
24.595500946;25.3959007263;23.5746002197;24.2269992828;271424;0;"2018-01-30T00:00:00.000Z"
23.4263000488;24.6756000519;20.404800415;24.6749992371;187564;0;"2018-02-02T00:00:00.000Z"
22.0582008362;22.0627994537;18.2784004211;19.8367996216;247221;0;"2018-02-05T00:00:00.000Z"
18.7831993103;20.9554004669;18.7831993103;20.5091991425;193999;0;"2018-02-08T00:00:00.000Z"
20.3388004303;21.5076999664;20.1434001923;20.4724998474;220993;0;"2018-02-10T00:00:00.000Z"
19.8906002045;20.7509002686;19.5711994171;20.7406997681;77522.796875;0;"2018-02-13T00:00:00.000Z"
21.7276992798;22.1074008942;19.6800003052;21.2590999603;74712.203125;0;"2018-02-16T00:00:00.000Z"
22.0449008942;22.9810009003;20.6308994293;21.7439002991;127354;0;"2018-02-18T00:00:00.000Z"
21.1119003296;21.1119003296;19.2003993988;19.3850002289;119649;0;"2018-02-21T00:00:00.000Z"
19.2049999237;19.4158000946;16.6296005249;17.922000885;120255;0;"2018-02-24T00:00:00.000Z"
18.1980991364;19.2089004517;17.7233009338;18.7084007263;119078;0;"2018-02-27T00:00:00.000Z"
18.4283008575;19.1466007233;17.7145996094;18.7894992828;122097;0;"2018-03-01T00:00:00.000Z"
17.114200592;17.8556003571;16.0571994781;16.8995990753;125499;0;"2018-03-04T00:00:00.000Z"
15.2460002899;16.2262001038;13.0904998779;14.0752000809;144726;0;"2018-03-07T00:00:00.000Z"
12.024600029;12.4681997299;11.0692996979;12.4140996933;236672;0;"2018-03-09T00:00:00.000Z"
12.8460998535;13.204199791;10.0754995346;11.7382001877;209049;0;"2018-03-12T00:00:00.000Z"
10.7407999039;10.9806003571;9.1953001022;10.2778997421;187292;0;"2018-03-15T00:00:00.000Z"
9.2803897858;9.2803897858;5.9665598869;8.1987495422;218818;0;"2018-03-18T00:00:00.000Z"
7.8700499535;8.8284101486;7.8330898285;8.4805297852;270524;0;"2018-03-20T00:00:00.000Z"
8.7418804169;8.822810173;8.0141801834;8.5330400467;193794;0;"2018-03-23T00:00:00.000Z"
7.9305701256;8.2506599426;7.6757102013;7.9178600311;229705;0;"2018-03-26T00:00:00.000Z"
7.1919398308;7.3645501137;6.8423900604;7.2762799263;134194;0;"2018-03-28T00:00:00.000Z"
7.6311898232;8.6035604477;7.6311898232;8.0640602112;92614.8984375;0;"2018-03-31T00:00:00.000Z"
8.9295701981;9.2448997498;8.0654802322;8.111869812;133533;0;"2018-04-03T00:00:00.000Z"
7.1643300056;7.3026499748;6.8131599426;7.0450501442;114612;0;"2018-04-06T00:00:00.000Z"
8.0284099579;8.9324302673;7.9828400612;8.6463098526;195870;0;"2018-04-08T00:00:00.000Z"
9.9326200485;10.4878997803;9.4890403748;9.835439682;407866;0;"2018-04-11T00:00:00.000Z"
