open;high;low;close;volume;marketCap;timestamp
2.4737200737;2.6478800774;1.2310600281;1.6024700403;246540;1382563.24221;"2014-05-21T00:00:00.000Z"
4.0430297852;4.0430297852;2.8032999039;3.1385600567;283545;2993339.41728;"2014-05-25T00:00:00.000Z"
2.2054400444;2.4940900803;1.6765300035;1.6765300035;109157;1742651.60972;"2014-05-29T00:00:00.000Z"
1.7308199406;2.0957300663;1.6537599564;1.9307999611;91331.6;2238383.43915;"2014-06-03T00:00:00.000Z"
1.2397700548;1.6893800497;1.2131500244;1.3607599735;44187;1702749.94529;"2014-06-07T00:00:00.000Z"
1.6192799807;2.1718199253;1.526309967;1.7351499796;108619;2371183.54749;"2014-06-12T00:00:00.000Z"
2.7212500572;3.5503399372;2.6193299294;3.1848700047;438776;4648756.48084;"2014-06-16T00:00:00.000Z"
4.3331999779;5.8546500206;4.1378102303;5.0106801987;723077;7903316.12626;"2014-06-21T00:00:00.000Z"
3.2279000282;3.387720108;2.6332600117;3.387720108;217183;5647798.86268;"2014-06-25T00:00:00.000Z"
2.5462698936;2.7016699314;2.4387500286;2.5046200752;124575;4468631.54841;"2014-06-30T00:00:00.000Z"
2.6445300579;2.9979701042;2.5411500931;2.6443500519;148555;4959603.70108;"2014-07-04T00:00:00.000Z"
2.298500061;2.3104000092;1.9855300188;2.0088999271;69553.9;3993540.02138;"2014-07-09T00:00:00.000Z"
1.7329599857;1.9747600555;1.4625999928;1.7884800434;122049;3716083.17648;"2014-07-13T00:00:00.000Z"
3.0328199863;3.2869598866;2.4550900459;2.6248300076;348336;5750090.40158;"2014-07-18T00:00:00.000Z"
3.0858299732;3.3172299862;3.0129799843;3.2010900974;262049;7297672.92341;"2014-07-22T00:00:00.000Z"
2.6221599579;2.6453399658;2.450040102;2.5514500141;111827;6098665.23516;"2014-07-27T00:00:00.000Z"
2.5188999176;2.6370000839;2.4852499962;2.5516600609;111065;6324973.60907;"2014-07-31T00:00:00.000Z"
2.0090401173;2.1950600147;1.9785200357;2.1532399654;94390.7;5571027.55791;"2014-08-05T00:00:00.000Z"
2.1717300415;2.1784501076;2.0817399025;2.1019599438;72350.9;5621494.80544;"2014-08-09T00:00:00.000Z"
1.9132599831;1.9165500402;1.6880999804;1.7602599859;99815.4;4882408.20361;"2014-08-14T00:00:00.000Z"
1.4691400528;1.6484999657;1.3449599743;1.4469399452;108222;4013356.96211;"2014-08-18T00:00:00.000Z"
1.7751899958;1.8646700382;1.7257599831;1.8136099577;81315.9;5388455.87289;"2014-08-23T00:00:00.000Z"
2.0094799995;2.0425100327;1.9358299971;2.0104401112;125364;6142537.48352;"2014-08-27T00:00:00.000Z"
2.1746799946;2.2802500725;1.9693499804;2.0386800766;268279;6443261.2275;"2014-09-01T00:00:00.000Z"
