open;high;low;close;volume;marketCap;timestamp
0;0.51657145;0;0.51657145;0;0;"2020-10-02T00:00:00.000Z"
0.52383635;65.30593844;0.52380143;53.15148777;0;0;"2020-10-03T00:00:00.000Z"
53.17985816;55.07035528;50.68898976;52.67503496;0;0;"2020-10-04T00:00:00.000Z"
52.67503496;55.11235847;49.78789992;53.21924296;0;89128128.86084658;"2020-10-05T00:00:00.000Z"
42.39994711;42.40831364;35.97068975;40.08397561;682834.18632335;67130036.89981823;"2020-10-07T00:00:00.000Z"
39.88526234;44.90251114;36.69605677;43.76446306;1658816.92260445;220265142.10956782;"2020-10-08T00:00:00.000Z"
43.76446306;47.56953274;43.2917758;46.81774415;815537.6607835;235632208.16269898;"2020-10-09T00:00:00.000Z"
49.13312951;51.45337431;48.71603954;49.66072573;692150.60094118;249940843.43242228;"2020-10-11T00:00:00.000Z"
49.66157329;54.42141763;48.75407708;52.23869222;1354836.06481028;262915666.29307267;"2020-10-12T00:00:00.000Z"
52.23839242;57.48190422;49.59873521;51.12431679;1386221.2066711;257307050.43080166;"2020-10-13T00:00:00.000Z"
51.38760962;52.08068541;44.01832531;44.01918294;5883146.06280652;221547139.10727775;"2020-10-15T00:00:00.000Z"
42.89060653;43.90673033;39.14295677;39.49584426;52855204.93631293;365071463.27992666;"2020-10-16T00:00:00.000Z"
39.48619161;43.07737327;38.63361292;41.36699325;43339687.2478275;382367032.26402897;"2020-10-17T00:00:00.000Z"
40.83675675;40.9951837;35.95136399;36.01231739;49289896.51123791;332872221.1838187;"2020-10-19T00:00:00.000Z"
36.04378522;36.31907005;32.1010995;32.18001748;60632325.59383004;297449169.45201;"2020-10-20T00:00:00.000Z"
32.25348971;37.07820274;32.04814912;35.16035652;43831234.96273086;324997301.45456576;"2020-10-21T00:00:00.000Z"
35.09748742;39.85692062;33.58946348;38.03165056;54717366.37734977;402396251.49084926;"2020-10-22T00:00:00.000Z"
41.68663733;42.43970617;38.72882165;39.45502214;57658170.2946863;421421064.2790179;"2020-10-24T00:00:00.000Z"
39.45502214;40.92850939;37.60120084;37.90476078;43970451.95984127;404862645.1741443;"2020-10-25T00:00:00.000Z"
37.90476254;39.16386433;35.07196756;36.03392191;50307222.85474928;384880121.63162833;"2020-10-26T00:00:00.000Z"
34.87153639;35.56402236;32.00005907;32.39408292;60533866.82608766;346002819.346564;"2020-10-28T00:00:00.000Z"
32.39408189;33.1554836;28.24077345;29.09833402;66304785.64501483;310800760.62242234;"2020-10-29T00:00:00.000Z"
29.09834147;31.98077334;27.79246068;31.21782294;77280723.5890018;350090548.37008536;"2020-10-30T00:00:00.000Z"
29.70751776;31.0670602;28.49448212;30.65727643;49568339.15865809;345465544.0019291;"2020-11-01T00:00:00.000Z"
30.65728227;33.92358529;29.34464956;29.73152358;87180146.47242028;335349717.5105502;"2020-11-02T00:00:00.000Z"
29.73152554;30.06291681;27.53711073;28.04280321;56775011.59564292;316455541.5979732;"2020-11-03T00:00:00.000Z"
27.7150798;32.3030396;25.96615498;30.95562668;85212411.64251429;350205472.9254519;"2020-11-05T00:00:00.000Z"
30.95511845;40.76907497;30.8551283;38.45744081;147304661.0003733;435876358.24936235;"2020-11-06T00:00:00.000Z"
38.45744081;51.42799241;38.45744081;44.60489962;200580053.60534418;507707213.19756013;"2020-11-07T00:00:00.000Z"
53.74937384;58.36411095;49.86012895;54.88649964;386011347.7491519;626843328.1215719;"2020-11-09T00:00:00.000Z"
54.88650532;70.30982523;53.17903589;67.00111098;433793206.4967589;780700254.0603075;"2020-11-10T00:00:00.000Z"
67.00111108;68.77859822;53.71675388;54.69964668;354136841.3455583;638025534.6074319;"2020-11-11T00:00:00.000Z"
54.69962256;59.61831483;50.52310167;51.63241804;244505561.5470832;603421827.5595561;"2020-11-12T00:00:00.000Z"
63.39907168;68.37704309;57.89727345;67.01611273;243698854.74567783;786814070.8942633;"2020-11-14T00:00:00.000Z"
67.01611268;71.17455519;60.08891509;64.23729542;258275517.09982908;754769242.984942;"2020-11-15T00:00:00.000Z"
64.23729391;74.0423007;61.20922869;71.76639355;252527244.67467812;843863117.2246927;"2020-11-16T00:00:00.000Z"
78.44275754;79.21050482;67.64859817;75.23227405;291394550.7946071;887327038.570436;"2020-11-18T00:00:00.000Z"
75.23277433;80.73120239;70.5034588;75.85718351;275294182.28090847;895838057.7896098;"2020-11-19T00:00:00.000Z"
75.85718441;82.17322523;74.68948917;75.06539972;260578165.49533346;888309702.5449907;"2020-11-20T00:00:00.000Z"
70.4242469;74.6597895;63.29912732;68.42477869;209068686.3780854;811198457.4282078;"2020-11-22T00:00:00.000Z"
68.42478443;73.77057074;65.73764591;71.83861244;220212896.1199827;852034424.5073861;"2020-11-23T00:00:00.000Z"
71.85567173;74.38013135;66.27866009;66.73867871;193004081.17873782;792032288.2378324;"2020-11-24T00:00:00.000Z"
61.81669679;65.09772852;50.38421932;63.99345248;282502058.4653289;760506808.6507189;"2020-11-26T00:00:00.000Z"
64.00578618;68.66542935;56.65032306;60.73871861;201844805.75607982;722139363.7789521;"2020-11-27T00:00:00.000Z"
60.74922406;66.20104081;58.979246;63.94728703;150605043.44521672;760508853.1865296;"2020-11-28T00:00:00.000Z"
63.94875712;69.56144009;62.04129627;68.85312443;161791286.30746406;819035970.4519866;"2020-11-29T00:00:00.000Z"
76.42472206;78.86189102;70.94403421;74.86836458;268968536.9296152;891921515.9888393;"2020-12-01T00:00:00.000Z"
74.8611544;89.93801025;72.4543506;86.32324982;410949897.54953444;1029525776.0385627;"2020-12-02T00:00:00.000Z"
86.38082732;94.06976137;83.21397488;91.67564477;390370348.3556075;1093762156.9254584;"2020-12-03T00:00:00.000Z"
81.58988912;91.92059987;79.94649654;91.92059987;321071928.23277366;1097810892.1516194;"2020-12-05T00:00:00.000Z"
91.94666405;92.73346394;84.95069045;87.95642649;261643152.78398654;1051203168.9805939;"2020-12-06T00:00:00.000Z"
87.95654066;94.70016225;86.90958728;90.9602979;299145687.7401658;1087477655.8333125;"2020-12-07T00:00:00.000Z"
79.92281871;86.12544951;75.09706845;82.11372218;357447823.9545926;982942929.9949715;"2020-12-09T00:00:00.000Z"
82.18282288;83.05117464;75.8590325;76.64575648;299977126.99674493;917596922.5460534;"2020-12-10T00:00:00.000Z"
76.62523273;78.34898133;70.70723382;74.72982934;314260628.56666005;894777251.8971121;"2020-12-11T00:00:00.000Z"
77.58847305;84.64911414;76.92843287;83.42745942;269018776.92467237;999380433.358915;"2020-12-13T00:00:00.000Z"
83.45492245;90.85681018;79.78814542;86.14011813;309773536.51004165;1032112150.701743;"2020-12-14T00:00:00.000Z"
86.15458046;88.7453422;84.62607976;87.25809436;288078630.12110555;1045770157.8973216;"2020-12-15T00:00:00.000Z"
87.23298911;89.47445661;83.34012744;85.08382773;361404899.28428113;1019961551.3521833;"2020-12-17T00:00:00.000Z"
85.09337071;89.77304202;82.84064623;89.77007385;254960310.8344537;1076525471.5506575;"2020-12-18T00:00:00.000Z"
89.83129712;96.06858373;88.96400336;89.01304208;357204770.5456118;1067684335.4318194;"2020-12-19T00:00:00.000Z"
88.97544294;89.84421115;84.43455089;85.96947236;280308987.27089214;1031344697.2758621;"2020-12-20T00:00:00.000Z"
81.22589588;85.61030076;76.15550286;84.10955202;244392689.8707386;1009442760.1055428;"2020-12-22T00:00:00.000Z"
84.10286783;84.26820383;63.67705336;75.21556665;278229984.1943121;902812157.557945;"2020-12-23T00:00:00.000Z"
75.31676447;80.4439646;71.28719443;80.25657151;289878177.16607887;963409600.2909257;"2020-12-24T00:00:00.000Z"
79.82209367;79.9801058;73.80886762;74.868333;181386506.70946598;898979377.0145285;"2020-12-26T00:00:00.000Z"
74.87591603;81.52688405;72.60726467;76.96798485;213855387.96349987;924546580.8374871;"2020-12-27T00:00:00.000Z"
76.91174253;85.21962997;76.16170207;81.88362359;226663289.81516027;984160252.9022946;"2020-12-28T00:00:00.000Z"
77.9061581;84.9367816;77.10187416;80.88830364;205643884.0541269;973018228.8535388;"2020-12-30T00:00:00.000Z"
80.85524534;87.6998754;78.42604748;87.5274822;204471306.25616992;1053210331.410881;"2020-12-31T00:00:00.000Z"
87.54330564;90.34967103;85.12559659;90.34967103;202515778.52722815;1087592822.2173798;"2021-01-01T00:00:00.000Z"
85.71298896;92.42910958;81.85337486;91.09664966;298884107.11684716;1097389994.1441917;"2021-01-03T00:00:00.000Z"
91.2304962;111.89987356;88.20161002;111.13203789;619262373.131525;1339476346.339024;"2021-01-04T00:00:00.000Z"
111.15107382;119.95772976;99.53225695;116.45382785;573305329.4852206;1404342547.249715;"2021-01-05T00:00:00.000Z"
116.5014983;119.8851618;109.85704892;115.00081244;392901334.3399963;1389419870.2162387;"2021-01-06T00:00:00.000Z"
114.88431038;117.47867697;100.96896688;111.70277995;501393571.61776394;1352221085.0091486;"2021-01-08T00:00:00.000Z"
111.70262962;118.94047169;106.45365528;117.66696294;337620867.7593545;1424946042.5667017;"2021-01-09T00:00:00.000Z"
117.67017938;134.09957064;113.93094463;126.20067343;512402602.85617554;1528930605.940942;"2021-01-10T00:00:00.000Z"
115.43930415;132.76556292;109.99994684;126.05295916;541259410.5638888;1529400855.5411913;"2021-01-12T00:00:00.000Z"
126.10963722;147.4692885;120.68138915;147.4692885;540090767.4245772;1799950317.2789989;"2021-01-13T00:00:00.000Z"
147.17831817;153.16103357;139.53990497;147.2622138;467793933.9662259;1797974219.3641748;"2021-01-14T00:00:00.000Z"
162.69362454;199.42680205;162.69362454;182.93181721;896636347.4520636;2238510904.062113;"2021-01-16T00:00:00.000Z"
182.37267232;196.80113845;175.36021383;186.2648519;631950249.7831974;2280831100.500596;"2021-01-17T00:00:00.000Z"
186.19019975;197.66044299;181.44289524;197.65705672;495408127.87871057;2421614478.2345505;"2021-01-18T00:00:00.000Z"
187.1289415;198.19886798;173.54166984;193.3356448;629524750.396603;2370382680.144542;"2021-01-20T00:00:00.000Z"
193.32167869;193.4189507;156.91452532;159.99185659;581488355.1622448;1961810810.2293148;"2021-01-21T00:00:00.000Z"
159.880358;194.5527093;148.81667161;188.27962871;621666180.527225;2309153719.5381904;"2021-01-22T00:00:00.000Z"
210.61393513;285.432791;210.61393513;264.85014401;1241700329.7266734;3251074103.9558263;"2021-01-24T00:00:00.000Z"
264.25886028;281.03039845;240.25944335;249.74367963;1081208271.0289412;3066479750.692207;"2021-01-25T00:00:00.000Z"
249.1981637;281.71788898;241.9276771;272.3576004;1081042277.5403025;3345908147.025244;"2021-01-26T00:00:00.000Z"
272.67511063;290.40235352;257.25419037;282.44377082;1111051096.4694834;3473257310.8946924;"2021-01-27T00:00:00.000Z"
292.26857084;306.1231135;272.62314095;286.89914533;1050249644.78;3530265420.3;"2021-01-29T00:00:00.000Z"
286.97316007;316.14377732;283.0867247;313.08732974;805008933.69;3854426676.67;"2021-01-30T00:00:00.000Z"
313.89264347;317.18857817;293.55978026;300.06256418;539565884.95;3697226540.33;"2021-01-31T00:00:00.000Z"
295.74798767;303.16399672;285.17213889;301.11819132;752215469.92;3711117723.85;"2021-02-02T00:00:00.000Z"
301.09644895;367.7925718;300.02753677;365.5988563;1083942424.89;4506679200.81;"2021-02-03T00:00:00.000Z"
366.33473688;506.81430279;366.33473688;466.4799454;2838572595.82;5754281218.82;"2021-02-04T00:00:00.000Z"
506.38615051;509.1511721;443.63367911;472.32853192;1485662684.03;5832334571.25;"2021-02-06T00:00:00.000Z"
