open;high;low;close;volume;marketCap;timestamp
13.7870998383;21.1375007629;13.5174999237;18.6786003113;40080600;1700557199.38;"2018-01-07T00:00:00.000Z"
17.8572006226;18.1973991394;16.2469997406;16.5181999207;16541300;1503867737.98;"2018-01-09T00:00:00.000Z"
18.9659996033;20.9144992828;17.9769001007;19.2215003967;17993400;1749984485.34;"2018-01-12T00:00:00.000Z"
14.2987003326;15.7782001495;10.8120002747;13.3999996185;22232600;1219977218.4;"2018-01-15T00:00:00.000Z"
11.4825000763;13.0837001801;9.585650444;10.129699707;12163800;922239046.958;"2018-01-18T00:00:00.000Z"
9.4039297104;12.0560998917;9.281539917;11.3891000748;9850250;1036898696.87;"2018-01-20T00:00:00.000Z"
8.299539566;8.4965496063;7.2332501411;7.8808498383;4428750;717496825.495;"2018-01-23T00:00:00.000Z"
7.2610697746;7.7632699013;6.5766000748;7.7242498398;4320420;703239479.794;"2018-01-26T00:00:00.000Z"
10.6038999557;10.8219995499;9.2157697678;9.3171701431;5277690;848263816.416;"2018-01-29T00:00:00.000Z"
8.0648603439;8.3886098862;6.511950016;7.2233700752;3910450;657637823.887;"2018-02-01T00:00:00.000Z"
6.7490701675;8.0500202179;6.1672101021;7.6770100594;3358400;698938604.883;"2018-02-03T00:00:00.000Z"
4.6228098869;5.8350601196;3.5289700031;5.7826299667;4579670;526468422.57;"2018-02-06T00:00:00.000Z"
5.8547701836;5.9717102051;5.3751602173;5.839029789;2978760;531603252.057;"2018-02-09T00:00:00.000Z"
5.1602702141;5.8564400673;5.1356902122;5.7668299675;2140270;525029941.97;"2018-02-12T00:00:00.000Z"
5.4233798981;5.8702001572;5.422729969;5.7153701782;1942250;520344865.279;"2018-02-14T00:00:00.000Z"
5.8463001251;6.0002698898;5.6136898994;5.7623000145;2200560;524617516.835;"2018-02-17T00:00:00.000Z"
5.1866998672;5.3230700493;4.3871297836;4.4277300835;2349610;403114158.898;"2018-02-20T00:00:00.000Z"
4.2020602226;4.6651501656;4.0821099281;4.6599302292;1280880;424254361.145;"2018-02-23T00:00:00.000Z"
4.6258702278;4.7940101624;4.349750042;4.6598300934;1245080;424245256.837;"2018-02-26T00:00:00.000Z"
4.4286198616;4.5465898514;4.1298098564;4.190489769;996470;381515099.548;"2018-02-28T00:00:00.000Z"
4.1522898674;4.2804398537;3.5968799591;3.6744000912;1527700;334528678.455;"2018-03-03T00:00:00.000Z"
3.7170701027;3.7430000305;3.2229700089;3.2536399364;1029180;296221393.797;"2018-03-06T00:00:00.000Z"
3.0669600964;3.1671800613;2.7826800346;3.1445798874;870636;286292235.928;"2018-03-09T00:00:00.000Z"
3.0653800964;3.4148700237;2.9625799656;3.2537500858;604099;296231408.535;"2018-03-11T00:00:00.000Z"
3.2838599682;3.3715600967;2.7061300278;2.7773299217;1031570;252856666.267;"2018-03-14T00:00:00.000Z"
2.3985199928;2.4264400005;2.0810799599;2.1937799454;566419;199728479.267;"2018-03-17T00:00:00.000Z"
2.7272601128;3.2006700039;2.6731200218;3.0824799538;729026;280638460.909;"2018-03-20T00:00:00.000Z"
2.7361199856;2.9156899452;2.5949299335;2.9156899452;416390;265453386.263;"2018-03-23T00:00:00.000Z"
2.8599200249;3.0362300873;2.8097200394;3.0337998867;375644;276206483.969;"2018-03-25T00:00:00.000Z"
2.5298600197;2.6440401077;2.5070900917;2.6193699837;365329;238475501.982;"2018-03-28T00:00:00.000Z"
2.2615699768;2.3884599209;2.2244100571;2.2796900272;243438;207549989.927;"2018-03-31T00:00:00.000Z"
2.296309948;2.5181000233;2.2772300243;2.5077400208;475328;228312363.408;"2018-04-03T00:00:00.000Z"
2.1987900734;2.2192900181;2.04260993;2.0856599808;973296;189884901.89;"2018-04-06T00:00:00.000Z"
2.2107100487;2.4404299259;2.1818699837;2.3874299526;7052220;217358970.935;"2018-04-08T00:00:00.000Z"
2.4939200878;2.7485799789;2.4676799774;2.7485799789;467717;250239177.832;"2018-04-11T00:00:00.000Z"
3.0546200275;3.2955400944;3.0356600285;3.1509900093;434670;286875822.045;"2018-04-14T00:00:00.000Z"
3.1430499554;3.1894600391;3.0364100933;3.0392899513;461536;276706310.456;"2018-04-17T00:00:00.000Z"
3.0917100906;3.311150074;3.0577299595;3.2625501156;990456;247074790.729;"2018-04-19T00:00:00.000Z"
3.612639904;4.3748397827;3.596050024;4.058909893;2092260;307383592.233;"2018-04-22T00:00:00.000Z"
5.144370079;5.144370079;3.8047499657;4.1793298721;2589310;316503068.194;"2018-04-25T00:00:00.000Z"
4.2786002159;4.4791297913;4.2713198662;4.4242300987;655375;335049486.257;"2018-04-28T00:00:00.000Z"
4.0789499283;4.0896401405;3.903660059;4.079870224;771306;308970905.105;"2018-05-01T00:00:00.000Z"
4.0879001617;4.6267700195;3.9560201168;4.6267700195;1640740;350387957.12;"2018-05-03T00:00:00.000Z"
4.6832799911;4.7538399696;4.3119401932;4.4161400795;760232;334436825.897;"2018-05-06T00:00:00.000Z"
4.260529995;4.2942399979;4.1269302368;4.2114300728;656216;318934019.684;"2018-05-09T00:00:00.000Z"
3.7276399136;3.9271399975;3.7003200054;3.7630500793;1453330;284977944.017;"2018-05-12T00:00:00.000Z"
3.880179882;3.9064800739;3.6498200893;3.6713500023;2546400;278033450.198;"2018-05-14T00:00:00.000Z"
3.6607201099;3.7364499569;3.5671799183;3.6034500599;492465;326943094.087;"2018-05-17T00:00:00.000Z"
3.8471899033;3.9437599182;3.6579699516;3.9437599182;916350;357819616.406;"2018-05-20T00:00:00.000Z"
3.4611799717;3.5371699333;3.0055100918;3.1527400017;816801;286049916.178;"2018-05-23T00:00:00.000Z"
3.1076200008;3.174259901;3.0122499466;3.1256799698;211343;283594746.792;"2018-05-26T00:00:00.000Z"
3.1257200241;3.1257200241;2.763479948;2.7655899525;437410;250923573.68;"2018-05-28T00:00:00.000Z"
2.914839983;3.1452798843;2.8997700214;3.0687100887;259785;278425825.877;"2018-05-31T00:00:00.000Z"
3.1862299442;3.2460799217;3.1387000084;3.1837201118;308770;288860749.423;"2018-06-03T00:00:00.000Z"
3.0494201183;3.1263101101;3.0280399323;3.1078000069;366885;281972484.093;"2018-06-06T00:00:00.000Z"
2.9886000156;3.0409600735;2.6816999912;2.6816999912;815500;243312185.659;"2018-06-08T00:00:00.000Z"
2.3702700138;2.5485200882;2.322259903;2.5092000961;1362820;227661161.299;"2018-06-11T00:00:00.000Z"
2.2586100101;2.5732500553;2.2569100857;2.559210062;1451940;232198597.405;"2018-06-14T00:00:00.000Z"
2.5039000511;2.5512700081;2.4844899178;2.4950199127;1318600;226374601.732;"2018-06-17T00:00:00.000Z"
2.5864200592;2.6037399769;2.4823799133;2.6001899242;851838;235916736.409;"2018-06-20T00:00:00.000Z"
2.7585699558;2.7655899525;2.3725700378;2.4005498886;1459290;217803284.217;"2018-06-22T00:00:00.000Z"
2.2138199806;2.2754099369;2.0792000294;2.236289978;1286990;202899879.803;"2018-06-25T00:00:00.000Z"
2.1122701168;2.161429882;1.8303300142;1.8303300142;965008;166066895.17;"2018-06-28T00:00:00.000Z"
2.0316801071;2.0426199436;1.9458600283;1.9779200554;1087750;179457820.882;"2018-07-01T00:00:00.000Z"
2.3843500614;2.444259882;2.3672499657;2.4106800556;1611350;218722384.952;"2018-07-03T00:00:00.000Z"
2.6267199516;2.6893899441;2.5552999973;2.6471500397;2357880;240177444.258;"2018-07-06T00:00:00.000Z"
2.8645598888;2.9807600975;2.855410099;2.9373400211;2253330;266506550.108;"2018-07-09T00:00:00.000Z"
3.3954799175;3.5659499168;3.1335399151;3.2742300034;2387830;297072773.856;"2018-07-12T00:00:00.000Z"
3.1951599121;3.1984500885;2.9132599831;2.9132599831;1002340;264321757.838;"2018-07-15T00:00:00.000Z"
3.1221699715;3.2488100529;2.9202299118;3.1812500954;2085280;288636644.9;"2018-07-17T00:00:00.000Z"
3.0041999817;3.0041999817;2.7464199066;2.7802200317;613849;252250962.007;"2018-07-20T00:00:00.000Z"
2.8210999966;2.8418300152;2.6981899738;2.7086400986;679954;245756467.377;"2018-07-23T00:00:00.000Z"
2.7767300606;2.8513000011;2.7291400433;2.7400898933;600242;248609943.992;"2018-07-26T00:00:00.000Z"
2.8044199944;2.8382799625;2.7705800533;2.8101298809;219570;254964713.535;"2018-07-28T00:00:00.000Z"
2.6764;2.6764;2.44611;2.50779;309494;227533231.187;"2018-07-31T00:00:00.000Z"
2.39559;2.45861;2.22283;2.43845;321905;221241973.047;"2018-08-03T00:00:00.000Z"
2.25666;2.33241;2.21844;2.24038;250185;203270967.859;"2018-08-06T00:00:00.000Z"
1.99641;2.0919;1.97573;2.06258;153380;187139071.446;"2018-08-09T00:00:00.000Z"
1.85565;1.86053;1.65846;1.75288;444488;159039812.059;"2018-08-11T00:00:00.000Z"
1.38915;1.39709;1.17476;1.35577;498001;123009793.024;"2018-08-14T00:00:00.000Z"
1.255;1.57409;1.18956;1.57272;426964;142693791.487;"2018-08-17T00:00:00.000Z"
1.52649;1.60305;1.41397;1.41623;226949;128495363.648;"2018-08-20T00:00:00.000Z"
1.40074;1.48562;1.32875;1.33811;159576;121407491.051;"2018-08-22T00:00:00.000Z"
1.37844;1.39293;1.35385;1.3774;153509;124972295.382;"2018-08-25T00:00:00.000Z"
1.39855;1.58665;1.37633;1.58012;334156;143365197.749;"2018-08-28T00:00:00.000Z"
1.41466;1.43506;1.38019;1.4082;157024;127766797.123;"2018-08-31T00:00:00.000Z"
1.46728;1.49207;1.45045;1.48492;173669;134727646.914;"2018-09-03T00:00:00.000Z"
1.50641;1.52323;1.29526;1.29526;309610;117519685.87;"2018-09-05T00:00:00.000Z"
1.23023;1.24094;1.15543;1.17723;132183;106810755.984;"2018-09-08T00:00:00.000Z"
1.12175;1.13938;1.03937;1.07452;135333;97491818.5235;"2018-09-11T00:00:00.000Z"
1.11061;1.13395;1.06619;1.07202;174134;97264992.0835;"2018-09-14T00:00:00.000Z"
1.12936;1.12936;1.03162;1.03513;169226;93917941.1349;"2018-09-17T00:00:00.000Z"
1.03654;1.08609;1.03051;1.08609;124768;98541571.2878;"2018-09-19T00:00:00.000Z"
1.19081;1.20613;1.11707;1.14806;151380;104164145.083;"2018-09-22T00:00:00.000Z"
1.17345;1.17831;1.11367;1.1487;190034;104222212.651;"2018-09-25T00:00:00.000Z"
1.31921;1.34141;1.2397;1.25907;335264;114236146.324;"2018-09-28T00:00:00.000Z"
1.30092;1.31916;1.26157;1.31719;177760;119509407.401;"2018-09-30T00:00:00.000Z"
1.24366;1.24366;1.18063;1.19862;188015;108751483.005;"2018-10-03T00:00:00.000Z"
1.20939;1.21311;1.186;1.1873;126034;107724412.885;"2018-10-06T00:00:00.000Z"
1.14749;1.15471;1.10071;1.11706;254139;101351497.227;"2018-10-09T00:00:00.000Z"
0.996795;1.03701;0.995304;1.02655;122423;93139472.7928;"2018-10-12T00:00:00.000Z"
1.0353;1.07144;1.01901;1.02024;112915;92566962.8582;"2018-10-14T00:00:00.000Z"
1.142;1.14612;1.11435;1.13667;96552.2;103130723.822;"2018-10-17T00:00:00.000Z"
1.07579;1.10809;1.06981;1.10809;82819.6;100537643.96;"2018-10-20T00:00:00.000Z"
1.09084;1.09926;1.06599;1.08056;109726;98039831.2026;"2018-10-23T00:00:00.000Z"
1.0864;1.10015;1.07426;1.09831;133527;99650298.9266;"2018-10-25T00:00:00.000Z"
1.11909;1.11961;1.09891;1.11804;38314.9;101440413.191;"2018-10-28T00:00:00.000Z"
1.07523;1.08119;1.05818;1.07675;100160;97694147.708;"2018-10-31T00:00:00.000Z"
1.09465;1.12024;1.0894;1.11899;84844.4;101526607.238;"2018-11-03T00:00:00.000Z"
1.12162;1.13716;1.10579;1.13635;69350;102243378.789;"2018-11-06T00:00:00.000Z"
1.11153;1.11289;1.07804;1.08091;72461.9;97431232.04014;"2018-11-08T00:00:00.000Z"
1.13912;1.14049;1.10173;1.1152;231309;100522069.3408;"2018-11-11T00:00:00.000Z"
1.09807;1.10141;0.965673;1.00397;365947;90496002.47138;"2018-11-14T00:00:00.000Z"
0.983238;0.984895;0.966928;0.975263;155715;87908406.484502;"2018-11-17T00:00:00.000Z"
0.992676;0.992676;0.826499;0.832082;442302;75002335.456628;"2018-11-19T00:00:00.000Z"
0.744591;0.746252;0.67595;0.677292;170563;61049850.598968;"2018-11-22T00:00:00.000Z"
0.587935;0.636628;0.522959;0.617532;149306;55663194.515928;"2018-11-25T00:00:00.000Z"
0.57201;0.664113;0.569904;0.651985;169423;58768724.33569;"2018-11-28T00:00:00.000Z"
0.5925785636;0.6267644107;0.5795440272;0.6205008774;66288.7541822361;55930803.6450276;"2018-12-01T00:00:00.000Z"
0.6136619862;0.6163531993;0.5639541288;0.5791162532;58650.6861156879;52200470.0179093;"2018-12-03T00:00:00.000Z"
0.5532140497;0.5630515655;0.512418931;0.512418931;84944.4267664375;46188496.5189595;"2018-12-06T00:00:00.000Z"
0.5082858331;0.5469199719;0.4996681199;0.5237815475;98645.3260954024;47212701.789381;"2018-12-09T00:00:00.000Z"
0.4737019051;0.4934568761;0.4725661121;0.489794532;30642.5579549179;44149174.9535936;"2018-12-12T00:00:00.000Z"
0.48203649;0.485649014;0.4634179953;0.4703785231;86976.5009600202;42399051.7567253;"2018-12-14T00:00:00.000Z"
0.4883957166;0.5421212462;0.4881731315;0.5331504559;106340.348631654;48057197.8952085;"2018-12-17T00:00:00.000Z"
0.5748896844;0.6481230331;0.5689576492;0.6481230331;221139.713594985;58420613.7660812;"2018-12-20T00:00:00.000Z"
0.6175171065;0.6738468954;0.616605748;0.6687233095;315905.592592978;60277484.6577147;"2018-12-23T00:00:00.000Z"
0.6247524881;0.6466458893;0.583284025;0.6293032878;203167.117439786;56724236.6682424;"2018-12-26T00:00:00.000Z"
0.6002458575;0.6502764594;0.5926436763;0.6489594918;141888.251549809;58496010.6143343;"2018-12-28T00:00:00.000Z"
0.6334673691;0.6337079376;0.6140255574;0.6175651076;85157.1012501122;55666178.7758584;"2018-12-31T00:00:00.000Z"
0.6535194033;0.6566119052;0.6140000412;0.6140000412;101413.726309185;55344830.273658;"2019-01-03T00:00:00.000Z"
0.6025523164;0.6243920948;0.5778769101;0.6163387566;78606.8054280522;55555637.7629961;"2019-01-06T00:00:00.000Z"
0.5973268797;0.6096070476;0.5889089;0.5962425099;83416.678732865;53744199.1810563;"2019-01-08T00:00:00.000Z"
0.5112718365;0.5145908488;0.490410292;0.5064546759;89055.1196501365;45650889.5672296;"2019-01-11T00:00:00.000Z"
0.4961449568;0.5077214766;0.4820364806;0.5072117668;76022.1624916696;45719132.3469713;"2019-01-14T00:00:00.000Z"
0.4816486296;0.4823602877;0.4588629455;0.470320172;86987.8483719679;42393792.0887159;"2019-01-17T00:00:00.000Z"
0.4670062895;0.4688769446;0.4456381215;0.4475779456;61562.6924355455;40343849.7905611;"2019-01-20T00:00:00.000Z"
0.4488433486;0.4489978451;0.4192027969;0.4366211408;92328.6973869211;39356223.6281847;"2019-01-22T00:00:00.000Z"
0.4074130341;0.4096315653;0.400304528;0.4073504152;50122.1472774614;36717814.4535659;"2019-01-25T00:00:00.000Z"
0.4050983412;0.4085725657;0.3638357422;0.3744100622;99836.0817566135;33748631.8487077;"2019-01-28T00:00:00.000Z"
0.3685324098;0.3692786543;0.3365039278;0.3525403823;103393.656684919;31707452.3717492;"2019-01-31T00:00:00.000Z"
0.3610294993;0.3758415208;0.3550586118;0.3722906808;63366.8962117464;33483792.5556769;"2019-02-02T00:00:00.000Z"
0.3607955794;0.3646486943;0.3528630859;0.3540303411;49318.9334608419;31841459.1400753;"2019-02-05T00:00:00.000Z"
0.3490968388;0.3704306015;0.3413400911;0.3686939091;136393.372234025;33160299.2167739;"2019-02-08T00:00:00.000Z"
0.3724572132;0.3729648914;0.357386442;0.3601861063;74144.4597339786;32395108.1448092;"2019-02-11T00:00:00.000Z"
0.3540849526;0.3601080021;0.3417512211;0.3528041684;102776.534210708;31731177.2670181;"2019-02-14T00:00:00.000Z"
0.3650045959;0.3765383927;0.358051809;0.3736319879;262841.371978731;33604429.6075384;"2019-02-16T00:00:00.000Z"
0.4618125432;0.4618125432;0.4618125432;0.4618125432;0;41535381.3434242;"2019-02-19T00:00:00.000Z"
0.4611062101;0.4726291724;0.4592822043;0.4692958911;725954.904493598;42208433.0280069;"2019-02-22T00:00:00.000Z"
0.4538710551;0.4656842677;0.4377063639;0.4553576645;374895.952129731;40954830.0913087;"2019-02-25T00:00:00.000Z"
0.4543696285;0.4653895462;0.4381601599;0.450227677;806491.873540561;40493439.4531332;"2019-02-28T00:00:00.000Z"
0.4721026872;0.4822681224;0.4625498442;0.4716556347;660051.946756949;42420668.1639559;"2019-03-02T00:00:00.000Z"
0.4761302167;0.5047018906;0.467826169;0.5047018906;602726.670724005;45392845.6445259;"2019-03-05T00:00:00.000Z"
0.6010155309;0.6092540782;0.5389691023;0.5630367288;1002831.0967699;50639476.091388;"2019-03-08T00:00:00.000Z"
0.5247759677;0.5943630317;0.5234755233;0.5855111074;1057595.77746121;52660819.8122159;"2019-03-11T00:00:00.000Z"
0.6254513863;0.7313321184;0.6254513863;0.7245030067;2383432.15920916;65161739.564975;"2019-03-13T00:00:00.000Z"
0.8076533797;0.8189510962;0.7607160698;0.807539713;1415689.57741168;72630053.9514557;"2019-03-16T00:00:00.000Z"
0.8823693121;0.9956441252;0.8801846136;0.9424822655;2390285.03105258;84766775.7911893;"2019-03-19T00:00:00.000Z"
1.1124689262;1.1943897871;1.0026736225;1.176793933;4649653.63815548;105840747.48333;"2019-03-22T00:00:00.000Z"
1.2618851025;1.4638297407;1.2426376137;1.410461065;6564548.57198791;126856749.703773;"2019-03-25T00:00:00.000Z"
1.3659167594;1.368086252;1.2745700322;1.3406436674;13427437.7204874;120577378.835486;"2019-03-27T00:00:00.000Z"
1.5839352399;1.8030878352;1.5821507788;1.7167602708;5645700.26992263;154405274.544292;"2019-03-30T00:00:00.000Z"
1.7737106921;2.1130391724;1.5927721176;2.0983023584;17052225.3104428;188721137.855299;"2019-04-02T00:00:00.000Z"
1.5472964222;1.6579534165;1.5364082348;1.5601863819;4470440.44076346;140323032.128832;"2019-04-05T00:00:00.000Z"
1.3657315825;1.4981327344;1.3642267145;1.4394049757;1846767.82815167;129459962.600842;"2019-04-07T00:00:00.000Z"
1.0972666395;1.1950922782;1.0912915781;1.1659496075;3914449.00264648;104865409.756085;"2019-04-10T00:00:00.000Z"
1.0256188424;1.1609094009;1.0137824133;1.1609094009;2883322.1643567;104412094.003255;"2019-04-13T00:00:00.000Z"
1.1200614112;1.2049434988;1.119343537;1.2034091462;4909559.72106294;108234517.519262;"2019-04-16T00:00:00.000Z"
1.2780864578;1.2793287094;1.2352676174;1.2391290097;32645552.6410632;111447159.046481;"2019-04-19T00:00:00.000Z"
1.2599593831;1.2651806697;1.1775647156;1.1846210919;8777932.76425399;106544721.497314;"2019-04-21T00:00:00.000Z"
1.2289965165;1.2307073279;1.168051599;1.1794723624;4542320.58416179;105750802.025038;"2019-04-24T00:00:00.000Z"
1.1467202183;1.2022951782;1.1465025736;1.1700814693;3888730.29443302;104908820.037985;"2019-04-27T00:00:00.000Z"
1.1664850799;1.2043368458;1.1536819147;1.1937546812;4508898.70157199;107031346.371697;"2019-04-30T00:00:00.000Z"
1.1792344185;1.195468842;1.1764559201;1.1863468409;3945638.93811477;106367163.736123;"2019-05-02T00:00:00.000Z"
1.1653734596;1.1976522065;1.1561516136;1.1720472074;3616350.26808872;105085066.966301;"2019-05-05T00:00:00.000Z"
1.0902588835;1.091200169;1.0347600594;1.0648063961;5130864.64963959;95469918.5584708;"2019-05-08T00:00:00.000Z"
1.0388915013;1.0882726227;1.0100167546;1.0380238286;10151699.7182497;93068609.2260518;"2019-05-11T00:00:00.000Z"
0.9954082198;1.0457133217;0.9252906207;0.9259327063;11559895.50064;83018584.7790215;"2019-05-14T00:00:00.000Z"
1.0280734707;1.0835095589;1.0122641719;1.0262818327;10951592.9370347;92015828.7418445;"2019-05-16T00:00:00.000Z"
1.0091787216;1.0652578768;1.0091787216;1.0549239063;9260504.72863361;94583860.307859;"2019-05-19T00:00:00.000Z"
1.0671636648;1.0882435063;1.0159438806;1.0560225586;11784125.6450115;94682364.8330537;"2019-05-22T00:00:00.000Z"
1.0611147645;1.107186791;1.0603576426;1.095217182;11116298.0909706;98196531.8355008;"2019-05-25T00:00:00.000Z"
1.1037756138;1.1178445439;1.0622264844;1.1137058105;13468327.4783572;99854211.4464554;"2019-05-27T00:00:00.000Z"
1.1366412334;1.1947744432;1.0771065593;1.1011641906;13293065.4086914;98729737.1430859;"2019-05-30T00:00:00.000Z"
1.1230780273;1.2291198189;1.1224049298;1.1689996821;13197875.3163444;104811827.634295;"2019-06-02T00:00:00.000Z"
1.1025365813;1.1906418611;1.0964236673;1.1404965113;34034951.7365738;102256250.007588;"2019-06-05T00:00:00.000Z"
1.1900676067;1.1937412436;1.1343994831;1.150923422;21734857.4095535;103191120.722986;"2019-06-08T00:00:00.000Z"
1.0753341765;1.1000549928;1.0596071216;1.0994052792;12647729.3761913;98572034.1777206;"2019-06-10T00:00:00.000Z"
1.2691700813;1.3200511465;1.2034576084;1.3179656636;31994939.0381572;118168030.382218;"2019-06-13T00:00:00.000Z"
1.6555886378;1.7699717842;1.4853202641;1.6749889242;34423551.8414875;150178527.074805;"2019-06-16T00:00:00.000Z"
1.5896233766;1.7434421115;1.5895856366;1.7272754053;25540212.1107173;154866502.37719;"2019-06-19T00:00:00.000Z"
1.7495160718;1.8689659607;1.7077323345;1.8689659607;24908356.7446884;167570394.691466;"2019-06-21T00:00:00.000Z"
1.7327821266;1.8125664127;1.6037079993;1.6921265852;24139777.3737603;151715079.735407;"2019-06-24T00:00:00.000Z"
1.7074916833;1.7253304774;1.4008123267;1.4549696669;33624766.5276656;130451729.170571;"2019-06-27T00:00:00.000Z"
1.6996372947;1.7191369151;1.60001204;1.60001204;25359995.5423371;143456143.500804;"2019-06-30T00:00:00.000Z"
1.5774298776;1.6206842746;1.5554255221;1.5610461757;23301848.115436;139962486.901852;"2019-07-03T00:00:00.000Z"
1.4540188296;1.5595530312;1.4088927292;1.4876759969;26522315.8761078;133384159.585124;"2019-07-05T00:00:00.000Z"
1.5687902153;1.6733840511;1.562061767;1.6582167215;37919913.49822;148575740.676871;"2019-07-08T00:00:00.000Z"
1.6162479328;1.6263239809;1.4591718329;1.5085985514;24573785.6551285;134603719.127889;"2019-07-11T00:00:00.000Z"
1.5372390349;1.5472410056;1.3438453087;1.3470039811;22081976.9563559;120185549.271259;"2019-07-14T00:00:00.000Z"
1.2971103914;1.3604644562;1.2741230266;1.3490140214;24231154.8994645;120280856.976673;"2019-07-17T00:00:00.000Z"
1.3844991003;1.42283381;1.356396737;1.4107232482;24362262.0784318;125782978.205569;"2019-07-19T00:00:00.000Z"
1.4242527277;1.4547812834;1.3712828311;1.404043114;20800527.2624189;125071865.746066;"2019-07-22T00:00:00.000Z"
1.3620709642;1.4131342998;1.3569782894;1.3803153188;18486494.9327807;122958198.731596;"2019-07-25T00:00:00.000Z"
1.3008240561;1.3217719495;1.2309282309;1.2776474114;14759103.2082431;113812563.097102;"2019-07-28T00:00:00.000Z"
1.586433201;1.6574251851;1.5168520898;1.5978413587;50727906.1838862;142188345.711399;"2019-07-30T00:00:00.000Z"
1.6827003132;1.7235966556;1.594819434;1.6831529509;38741576.3748363;149780034.402122;"2019-08-02T00:00:00.000Z"
1.8074578531;1.8355850434;1.7586418832;1.818226105;50560970.5600472;161634306.043032;"2019-08-05T00:00:00.000Z"
1.8098150828;1.8334073712;1.7679597999;1.7992035586;21559101.6450355;159943264.38274;"2019-08-08T00:00:00.000Z"
1.6952583186;1.7571289241;1.6795447055;1.7470588672;19109623.7108853;155307773.239217;"2019-08-11T00:00:00.000Z"
1.7423633961;1.7657831278;1.6867006943;1.7118635439;19917997.0184444;152049722.848656;"2019-08-13T00:00:00.000Z"
1.6599449815;1.6883221053;1.614725413;1.6318688299;28004530.9050157;144944498.758249;"2019-08-16T00:00:00.000Z"
1.6750715952;1.6903318825;1.6602741373;1.6791446452;23205411.0136259;149016835.037552;"2019-08-19T00:00:00.000Z"
1.5887196022;1.5945033705;1.5238535418;1.5886613024;25991751.2029359;140986829.162497;"2019-08-22T00:00:00.000Z"
1.5676779849;1.6205765916;1.5165293424;1.5568152489;18044313.3960519;138160629.458365;"2019-08-24T00:00:00.000Z"
1.5326323736;1.5345145851;1.4868806893;1.5088678213;14965583.2226368;133030170.398068;"2019-08-27T00:00:00.000Z"
1.4311608583;1.4355767939;1.3788446533;1.4218074434;16448654.4924668;125354443.775826;"2019-08-30T00:00:00.000Z"
